43659,2011-05-31 00:00:00.000,23153.2339
43660,2011-05-31 00:00:00.000,1457.3288
43661,2011-05-31 00:00:00.000,36865.8012
43662,2011-05-31 00:00:00.000,32474.9324
43663,2011-05-31 00:00:00.000,472.3108
43664,2011-05-31 00:00:00.000,27510.4109
43665,2011-05-31 00:00:00.000,16158.6961
43666,2011-05-31 00:00:00.000,5694.8564
43667,2011-05-31 00:00:00.000,6876.3649
43668,2011-05-31 00:00:00.000,40487.7233
43669,2011-05-31 00:00:00.000,807.2585
43670,2011-05-31 00:00:00.000,6893.2549
43671,2011-05-31 00:00:00.000,9153.6054
43672,2011-05-31 00:00:00.000,6895.41
43673,2011-05-31 00:00:00.000,4216.0258
43674,2011-05-31 00:00:00.000,2955.0542
43675,2011-05-31 00:00:00.000,6434.0848
43676,2011-05-31 00:00:00.000,15992.7446
43677,2011-05-31 00:00:00.000,8773.681
43678,2011-05-31 00:00:00.000,11036.3964
43679,2011-05-31 00:00:00.000,1481.1742
43680,2011-05-31 00:00:00.000,12832.9009
43681,2011-05-31 00:00:00.000,15524.0686
43682,2011-05-31 00:00:00.000,4363.7107
43683,2011-05-31 00:00:00.000,48204.0662
43684,2011-05-31 00:00:00.000,6301.6258
43685,2011-05-31 00:00:00.000,3082.0191
43686,2011-05-31 00:00:00.000,3899.6756
43687,2011-05-31 00:00:00.000,1416.9322
43688,2011-05-31 00:00:00.000,14323.1194
43689,2011-05-31 00:00:00.000,38291.2063
43690,2011-05-31 00:00:00.000,1460.6061
43691,2011-05-31 00:00:00.000,985.018
43692,2011-05-31 00:00:00.000,43362.4196
43693,2011-05-31 00:00:00.000,23126.45
43694,2011-05-31 00:00:00.000,23242.1865
43695,2011-05-31 00:00:00.000,44344.8265
43696,2011-05-31 00:00:00.000,472.3108
43697,2011-05-31 00:00:00.000,3953.9884
43698,2011-05-31 00:00:00.000,3756.989
43699,2011-05-31 00:00:00.000,3756.989
43700,2011-05-31 00:00:00.000,772.5036
43701,2011-05-31 00:00:00.000,3756.989
43702,2011-06-01 00:00:00.000,3953.9884
43703,2011-06-01 00:00:00.000,3953.9884
43704,2011-06-01 00:00:00.000,3729.364
43705,2011-06-01 00:00:00.000,3756.989
43706,2011-06-02 00:00:00.000,3953.9884
43707,2011-06-02 00:00:00.000,3953.9884
43708,2011-06-02 00:00:00.000,772.5036
43709,2011-06-02 00:00:00.000,3953.9884
43710,2011-06-02 00:00:00.000,3953.9884
43711,2011-06-03 00:00:00.000,3953.9884
43712,2011-06-03 00:00:00.000,3953.9884
43713,2011-06-04 00:00:00.000,3953.9884
43714,2011-06-04 00:00:00.000,3953.9884
43715,2011-06-04 00:00:00.000,3953.9884
43716,2011-06-04 00:00:00.000,3953.9884
43717,2011-06-04 00:00:00.000,772.5036
43718,2011-06-05 00:00:00.000,3953.9884
43719,2011-06-05 00:00:00.000,3953.9884
43720,2011-06-05 00:00:00.000,3953.9884
43721,2011-06-05 00:00:00.000,3953.9884
43722,2011-06-06 00:00:00.000,3953.9884
43723,2011-06-06 00:00:00.000,772.5036
43724,2011-06-06 00:00:00.000,3953.9884
43725,2011-06-07 00:00:00.000,3953.9884
43726,2011-06-07 00:00:00.000,772.5036
43727,2011-06-07 00:00:00.000,3953.9884
43728,2011-06-08 00:00:00.000,3953.9884
43729,2011-06-08 00:00:00.000,3756.989
43730,2011-06-08 00:00:00.000,3756.989
43731,2011-06-08 00:00:00.000,3953.9884
43732,2011-06-08 00:00:00.000,3729.364
43733,2011-06-08 00:00:00.000,3953.9884
43734,2011-06-09 00:00:00.000,3953.9884
43735,2011-06-09 00:00:00.000,3953.9884
43736,2011-06-09 00:00:00.000,3756.989
43737,2011-06-10 00:00:00.000,3953.9884
43738,2011-06-10 00:00:00.000,3953.9884
43739,2011-06-10 00:00:00.000,3953.9884
43740,2011-06-10 00:00:00.000,3953.9884
43741,2011-06-11 00:00:00.000,3953.9884
43742,2011-06-11 00:00:00.000,3953.9884
43743,2011-06-11 00:00:00.000,3756.989
43744,2011-06-11 00:00:00.000,3953.9884
43745,2011-06-12 00:00:00.000,3953.9884
43746,2011-06-12 00:00:00.000,3953.9884
43747,2011-06-13 00:00:00.000,3953.9884
43748,2011-06-13 00:00:00.000,3953.9884
43749,2011-06-13 00:00:00.000,3953.9884
43750,2011-06-13 00:00:00.000,3953.9884
43751,2011-06-13 00:00:00.000,3953.9884
43752,2011-06-13 00:00:00.000,3953.9884
43753,2011-06-13 00:00:00.000,3953.9884
43754,2011-06-14 00:00:00.000,3953.9884
43755,2011-06-14 00:00:00.000,3953.9884
43756,2011-06-14 00:00:00.000,772.5036
43757,2011-06-14 00:00:00.000,3729.364
43758,2011-06-15 00:00:00.000,3953.9884
43759,2011-06-15 00:00:00.000,3953.9884
43760,2011-06-15 00:00:00.000,3953.9884
43761,2011-06-15 00:00:00.000,3953.9884
43762,2011-06-16 00:00:00.000,3953.9884
43763,2011-06-16 00:00:00.000,3953.9884
43764,2011-06-16 00:00:00.000,3953.9884
43765,2011-06-16 00:00:00.000,3756.989
43766,2011-06-17 00:00:00.000,3953.9884
43767,2011-06-17 00:00:00.000,3729.364
43768,2011-06-18 00:00:00.000,3953.9884
43769,2011-06-18 00:00:00.000,3953.9884
43770,2011-06-18 00:00:00.000,3953.9884
43771,2011-06-18 00:00:00.000,772.5036
43772,2011-06-18 00:00:00.000,3953.9884
43773,2011-06-18 00:00:00.000,3953.9884
43774,2011-06-18 00:00:00.000,3953.9884
43775,2011-06-18 00:00:00.000,3756.989
43776,2011-06-19 00:00:00.000,3953.9884
43777,2011-06-19 00:00:00.000,3953.9884
43778,2011-06-19 00:00:00.000,3756.989
43779,2011-06-19 00:00:00.000,772.5036
43780,2011-06-20 00:00:00.000,3953.9884
43781,2011-06-20 00:00:00.000,3953.9884
43782,2011-06-20 00:00:00.000,3953.9884
43783,2011-06-20 00:00:00.000,3953.9884
43784,2011-06-21 00:00:00.000,3953.9884
43785,2011-06-21 00:00:00.000,3953.9884
43786,2011-06-21 00:00:00.000,3953.9884
43787,2011-06-21 00:00:00.000,3756.989
43788,2011-06-21 00:00:00.000,3729.364
43789,2011-06-21 00:00:00.000,3729.364
43790,2011-06-21 00:00:00.000,3756.989
43791,2011-06-21 00:00:00.000,3953.9884
43792,2011-06-21 00:00:00.000,3953.9884
43793,2011-06-21 00:00:00.000,3756.989
43794,2011-06-21 00:00:00.000,3756.989
43795,2011-06-22 00:00:00.000,3953.9884
43796,2011-06-22 00:00:00.000,772.5036
43797,2011-06-22 00:00:00.000,3953.9884
43798,2011-06-22 00:00:00.000,3953.9884
43799,2011-06-22 00:00:00.000,3953.9884
43800,2011-06-23 00:00:00.000,3953.9884
43801,2011-06-23 00:00:00.000,3953.9884
43802,2011-06-23 00:00:00.000,3953.9884
43803,2011-06-24 00:00:00.000,3953.9884
43804,2011-06-24 00:00:00.000,3953.9884
43805,2011-06-24 00:00:00.000,772.5036
43806,2011-06-24 00:00:00.000,3953.9884
43807,2011-06-25 00:00:00.000,3953.9884
43808,2011-06-25 00:00:00.000,3953.9884
43809,2011-06-25 00:00:00.000,3953.9884
43810,2011-06-25 00:00:00.000,3756.989
43811,2011-06-25 00:00:00.000,3756.989
43812,2011-06-26 00:00:00.000,3953.9884
43813,2011-06-26 00:00:00.000,3729.364
43814,2011-06-26 00:00:00.000,3729.364
43815,2011-06-26 00:00:00.000,3953.9884
43816,2011-06-26 00:00:00.000,3953.9884
43817,2011-06-26 00:00:00.000,3953.9884
43818,2011-06-26 00:00:00.000,3953.9884
43819,2011-06-26 00:00:00.000,3756.989
43820,2011-06-27 00:00:00.000,3953.9884
43821,2011-06-27 00:00:00.000,3953.9884
43822,2011-06-27 00:00:00.000,3953.9884
43823,2011-06-27 00:00:00.000,772.5036
43824,2011-06-27 00:00:00.000,772.5036
43825,2011-06-27 00:00:00.000,3953.9884
43826,2011-06-27 00:00:00.000,3729.364
43827,2011-06-27 00:00:00.000,772.5036
43828,2011-06-28 00:00:00.000,3953.9884
43829,2011-06-28 00:00:00.000,3953.9884
43830,2011-06-28 00:00:00.000,3953.9884
43831,2011-06-28 00:00:00.000,3729.364
43832,2011-06-28 00:00:00.000,3953.9884
43833,2011-06-29 00:00:00.000,3953.9884
43834,2011-06-29 00:00:00.000,3729.364
43835,2011-06-29 00:00:00.000,3729.364
43836,2011-06-29 00:00:00.000,772.5036
43837,2011-06-29 00:00:00.000,3729.364
43838,2011-06-30 00:00:00.000,3953.9884
43839,2011-06-30 00:00:00.000,3953.9884
43840,2011-06-30 00:00:00.000,772.5036
43841,2011-06-30 00:00:00.000,3953.9884
43842,2011-06-30 00:00:00.000,3953.9884
43843,2011-07-01 00:00:00.000,37106.2915
